1.0164395367051604e-20,2.356194490192345e-05,1.4519693622041055e-21,0.0,0.0,0.0,0.0,0.0,-0.00031415926535897936,0.0,-0.00031415926535897936,0.0,1.0
2.0328790734103208e-20,4.71238898038469e-05,2.904178217331811e-21,0.0,0.0,0.0,0.0,0.0,-0.0006283185307179587,0.0,-0.0006283185307179587,0.0,1.0
3.049318610115481e-20,7.068583470577034e-05,4.356626565383116e-21,0.0,0.0,0.0,0.0,0.0,-0.000942477796076938,0.0,-0.000942477796076938,0.0,1.0
4.0657581468206416e-20,9.42477796076938e-05,5.8093144063580206e-21,0.0,0.0,0.0,0.0,0.0,-0.0012566370614359175,0.0,-0.0012566370614359175,0.0,1.0
5.082197683525802e-20,0.00011780972450961725,7.262241740256525e-21,0.0,0.0,0.0,0.0,0.0,-0.0015707963267948969,0.0,-0.0015707963267948969,0.0,1.0
6.098637220230962e-20,0.0001413716694115407,8.71540856707863e-21,0.0,0.0,0.0,0.0,0.0,-0.0018849555921538763,0.0,-0.0018849555921538763,0.0,1.0
7.115076756936123e-20,0.00016493361431346417,1.0168814886824334e-20,0.0,0.0,0.0,0.0,0.0,-0.0021991148575128557,0.0,-0.0021991148575128557,0.0,1.0
8.131516293641283e-20,0.00018849555921538762,1.1622460699493638e-20,0.0,0.0,0.0,0.0,0.0,-0.002513274122871835,0.0,-0.002513274122871835,0.0,1.0
9.147955830346444e-20,0.00021205750411731108,1.3076346005086542e-20,0.0,0.0,0.0,0.0,0.0,-0.002827433388230814,0.0,-0.002827433388230814,0.0,1.0
1.0164395367051604e-19,0.00023561944901923454,1.4530470803603045e-20,0.0,0.0,0.0,0.0,0.0,-0.0031415926535897933,0.0,-0.0031415926535897933,0.0,1.0
1.1180834903756764e-19,0.000259181393921158,1.598483509504315e-20,0.0,0.0,0.0,0.0,0.0,-0.0034557519189487725,0.0,-0.0034557519189487725,0.0,1.0
1.2197274440461925e-19,0.0002827433388230814,1.7439438879406854e-20,0.0,0.0,0.0,0.0,0.0,-0.0037699111843077517,0.0,-0.0037699111843077517,0.0,1.0
1.3213713977167085e-19,0.00030630528372500485,1.8894282156694157e-20,0.0,0.0,0.0,0.0,0.0,-0.004084070449666731,0.0,-0.004084070449666731,0.0,1.0
1.4230153513872246e-19,0.0003298672286269283,2.0349364926905062e-20,0.0,0.0,0.0,0.0,0.0,-0.0043982297150257105,0.0,-0.0043982297150257105,0.0,1.0
1.5246593050577406e-19,0.0003534291735288517,2.1804687190039565e-20,0.0,0.0,0.0,0.0,0.0,-0.00471238898038469,0.0,-0.00471238898038469,0.0,1.0
1.6263032587282567e-19,0.00037699111843077514,2.3260248946097667e-20,0.0,0.0,0.0,0.0,0.0,-0.005026548245743669,0.0,-0.005026548245743669,0.0,1.0
1.7279472123987727e-19,0.00040055306333269857,2.4716050195079372e-20,0.0,0.0,0.0,0.0,0.0,-0.005340707511102648,0.0,-0.005340707511102648,0.0,1.0
1.8295911660692887e-19,0.000424115008234622,2.6172090936984675e-20,0.0,0.0,0.0,0.0,0.0,-0.005654866776461627,0.0,-0.005654866776461627,0.0,1.0
1.9312351197398048e-19,0.0004476769531365454,2.762837117181358e-20,0.0,0.0,0.0,0.0,0.0,-0.0059690260418206065,0.0,-0.0059690260418206065,0.0,1.0
2.0328790734103208e-19,0.00047123889803846886,2.908489089956608e-20,0.0,0.0,0.0,0.0,0.0,-0.006283185307179586,0.0,-0.006283185307179586,0.0,1.0
2.1345230270808369e-19,0.0004948008429403923,3.054165012024218e-20,0.0,0.0,0.0,0.0,0.0,-0.006597344572538565,0.0,-0.006597344572538565,0.0,1.0
2.236166980751353e-19,0.0005183627878423158,3.1998648833841885e-20,0.0,0.0,0.0,0.0,0.0,-0.006911503837897544,0.0,-0.006911503837897544,0.0,1.0
2.337810934421869e-19,0.0005419247327442393,3.345588704036519e-20,0.0,0.0,0.0,0.0,0.0,-0.007225663103256523,0.0,-0.007225663103256523,0.0,1.0
2.439454888092385e-19,0.0005654866776461627,3.491336473981209e-20,0.0,0.0,0.0,0.0,0.0,-0.0075398223686155025,0.0,-0.0075398223686155025,0.0,1.0
2.541098841762901e-19,0.0005890486225480862,3.637108193218259e-20,0.0,0.0,0.0,0.0,0.0,-0.007853981633974482,0.0,-0.007853981633974482,0.0,1.0
2.642742795433417e-19,0.0006126105674500097,3.782903861747669e-20,0.0,0.0,0.0,0.0,0.0,-0.008168140899333461,0.0,-0.008168140899333461,0.0,1.0
2.744386749103933e-19,0.0006361725123519332,3.928723479569439e-20,0.0,0.0,0.0,0.0,0.0,-0.00848230016469244,0.0,-0.00848230016469244,0.0,1.0
2.846030702774449e-19,0.0006597344572538567,4.0745670466835695e-20,0.0,0.0,0.0,0.0,0.0,-0.00879645943005142,0.0,-0.00879645943005142,0.0,1.0
2.947674656444965e-19,0.0006832964021557802,4.22043456309006e-20,0.0,0.0,0.0,0.0,0.0,-0.009110618695410399,0.0,-0.009110618695410399,0.0,1.0
3.049318610115481e-19,0.0007068583470577036,4.36632602878891e-20,0.0,0.0,0.0,0.0,0.0,-0.009424777960769378,0.0,-0.009424777960769378,0.0,1.0
3.1509625637859973e-19,0.0007304202919596271,4.51224144378012e-20,0.0,0.0,0.0,0.0,0.0,-0.009738937226128357,0.0,-0.009738937226128357,0.0,1.0
3.2526065174565133e-19,0.0007539822368615506,4.65818080806369e-20,0.0,0.0,0.0,0.0,0.0,-0.010053096491487336,0.0,-0.010053096491487336,0.0,1.0
3.3542504711270293e-19,0.0007775441817634741,4.80414412163962e-20,0.0,0.0,0.0,0.0,0.0,-0.010367255756846315,0.0,-0.010367255756846315,0.0,1.0
3.4558944247975454e-19,0.0008011061266653976,4.9501313845079094e-20,0.0,0.0,0.0,0.0,0.0,-0.010681415022205295,0.0,-0.010681415022205295,0.0,1.0
3.5575383784680614e-19,0.000824668071567321,5.0961425966685596e-20,0.0,0.0,0.0,0.0,0.0,-0.010995574287564274,0.0,-0.010995574287564274,0.0,1.0
3.6591823321385775e-19,0.0008482300164692445,5.24217775812157e-20,0.0,0.0,0.0,0.0,0.0,-0.011309733552923253,0.0,-0.011309733552923253,0.0,1.0
3.7608262858090935e-19,0.000871791961371168,5.3882368688669397e-20,0.0,0.0,0.0,0.0,0.0,-0.011623892818282232,0.0,-0.011623892818282232,0.0,1.0
3.8624702394796095e-19,0.0008953539062730915,5.53431992890467e-20,0.0,0.0,0.0,0.0,0.0,-0.011938052083641211,0.0,-0.011938052083641211,0.0,1.0
3.9641141931501256e-19,0.000918915851175015,5.680426938234759e-20,0.0,0.0,0.0,0.0,0.0,-0.01225221134900019,0.0,-0.01225221134900019,0.0,1.0
4.0657581468206416e-19,0.0009424777960769385,5.82655789685721e-20,0.0,0.0,0.0,0.0,0.0,-0.01256637061435917,0.0,-0.01256637061435917,0.0,1.0
4.1674021004911577e-19,0.000966039740978862,5.972712804772019e-20,0.0,0.0,0.0,0.0,0.0,-0.012880529879718149,0.0,-0.012880529879718149,0.0,1.0
4.2690460541616737e-19,0.0009896016858807854,6.118891661979189e-20,0.0,0.0,0.0,0.0,0.0,-0.013194689145077128,0.0,-0.013194689145077128,0.0,1.0
4.37069000783219e-19,0.001013163630782709,6.265094468478718e-20,0.0,0.0,0.0,0.0,0.0,-0.013508848410436107,0.0,-0.013508848410436107,0.0,1.0
4.472333961502706e-19,0.0010367255756846324,6.411321224270608e-20,0.0,0.0,0.0,0.0,0.0,-0.013823007675795087,0.0,-0.013823007675795087,0.0,1.0
4.573977915173222e-19,0.0010602875205865559,6.557571929354858e-20,0.0,0.0,0.0,0.0,0.0,-0.014137166941154066,0.0,-0.014137166941154066,0.0,1.0
4.675621868843738e-19,0.0010838494654884794,6.703846583731468e-20,0.0,0.0,0.0,0.0,0.0,-0.014451326206513045,0.0,-0.014451326206513045,0.0,1.0
4.777265822514254e-19,0.0011074114103904029,6.850145187400438e-20,0.0,0.0,0.0,0.0,0.0,-0.014765485471872024,0.0,-0.014765485471872024,0.0,1.0
4.87890977618477e-19,0.0011309733552923263,6.996467740361767e-20,0.0,0.0,0.0,0.0,0.0,-0.015079644737231003,0.0,-0.015079644737231003,0.0,1.0
4.980553729855286e-19,0.0011545353001942498,7.142814242615457e-20,0.0,0.0,0.0,0.0,0.0,-0.015393804002589983,0.0,-0.015393804002589983,0.0,1.0
5.082197683525802e-19,0.0011780972450961733,7.289184694161508e-20,0.0,0.0,0.0,0.0,0.0,-0.015707963267948963,0.0,-0.015707963267948963,0.0,1.0
5.183841637196318e-19,0.0012016591899980968,7.435579094999917e-20,0.0,0.0,0.0,0.0,0.0,-0.016022122533307943,0.0,-0.016022122533307943,0.0,1.0
5.285485590866834e-19,0.0012252211349000203,7.581997445130687e-20,0.0,0.0,0.0,0.0,0.0,-0.016336281798666922,0.0,-0.016336281798666922,0.0,1.0
5.38712954453735e-19,0.0012487830798019438,7.728439744553817e-20,0.0,0.0,0.0,0.0,0.0,-0.0166504410640259,0.0,-0.0166504410640259,0.0,1.0
